tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
#30Ene Narcisa Chavero tiene 96 años y pidió a su familia que la llevaran a la concentración en la Av. Paseo Caroní de #PuertoOrdaz #Guayana  https://t.co/cl1n9lm7kO,"['ene', 'narcisa', 'chavero', 'años', 'pidió', 'familia', 'llevaran', 'concentración', 'av', 'paseo', 'caroní', 'puertoordaz', 'guayana']",# 30Ene Narcisa Chavero is 96 years old and asked her family to take her to the rally on Av. Paseo Caroní in #PuertoOrdaz #Guayana https://t.co/cl1n9lm7kO,"['ene', 'narcisa', 'chavero', 'years', 'old', 'asked', 'family', 'take', 'rally', 'av', 'paseo', 'caroní', 'puertoordaz', 'guayana']"
Protesta nacional #30Ene #Guayana  https://t.co/P62eGInzEE,"['protesta', 'nacional', 'ene', 'guayana']",National protest # 30Ene #Guayana https://t.co/P62eGInzEE,"['national', 'protest', 'ene', 'guayana']"
@Leonervis Yo aún no supero lo de Dr. Maduro.  Estará hablando de otra persona?  un doctor que lleva el mismo apellido que el Sr. Nicolás?,"['leonervis', 'aún', 'supero', 'dr', 'maduro', 'hablando', 'persona', 'doctor', 'lleva', 'mismo', 'apellido', 'sr', 'nicolás']",@Leonervis I still haven't got over Dr. Maduro. Is he talking about someone else? a doctor who bears the same last name as Mr. Nicolás?,"['leonervis', 'still', 'got', 'dr', 'maduro', 'talking', 'someone', 'else', 'doctor', 'bears', 'last', 'name', 'mr', 'nicolás']"
@yadirarojasmata @CaraotaDigital Dónde lo tienen detenido?,"['yadirarojasmata', 'caraotadigital', 'dónde', 'detenido']",@yadirarojasmata @CaraotaDigital Where have you been detained?,"['yadirarojasmata', 'caraotadigital', 'detained']"
#InformarNoEsDelito,['informarnoesdelito'],#ReportNotCrime,['reportnotcrime']
Algo así como que quién me manda a vivir en dictadura?,"['así', 'quién', 'manda', 'vivir', 'dictadura']",Something like who sends me to live in a dictatorship?,"['something', 'like', 'sends', 'live', 'dictatorship']"
"Hoy #29Ene su hijo fue liberado. Un niño de 14 años, convulsionó en varias oportunidades porque  militares no dejaban que le entregaran el medicamento, fue hasta el domingo cuando lo permitieron. Cachetadas, golpes en la cabeza y en los pies fue el trato que recibió #Guayana","['hoy', 'ene', 'hijo', 'liberado', 'niño', 'años', 'convulsionó', 'varias', 'oportunidades', 'militares', 'dejaban', 'entregaran', 'medicamento', 'domingo', 'permitieron', 'cachetadas', 'golpes', 'cabeza', 'pies', 'trato', 'recibió', 'guayana']","Today # 29Jan his son was released. A 14-year-old boy convulsed several times because the military did not allow him to deliver the medicine, it was until Sunday that they allowed it. Slapping, blows to the head and feet was the treatment that #Guayana received","['today', 'jan', 'son', 'released', 'year', 'old', 'boy', 'convulsed', 'several', 'times', 'military', 'allow', 'deliver', 'medicine', 'sunday', 'allowed', 'slapping', 'blows', 'head', 'feet', 'treatment', 'guayana', 'received']"
"#29Ene Al mediodía fue liberado con cautelares Jickson Rodríguez, 14 años. Detenido el 23E en Villa Bahía. Es de condición especial, sufrió convulsiones mientras estuvo detenido porque la GN no permitía recibir la medicación. Además, fue maltratado física y verbalmente. #Guayana  https://t.co/K5HgYaj8XD","['ene', 'mediodía', 'liberado', 'cautelares', 'jickson', 'rodríguez', 'años', 'detenido', 'villa', 'bahía', 'condición', 'especial', 'sufrió', 'convulsiones', 'mientras', 'detenido', 'gn', 'permitía', 'recibir', 'medicación', 'además', 'maltratado', 'física', 'verbalmente', 'guayana']","# 29Jan At noon, Jickson Rodríguez, 14 years old, was released with precautionary measures. Arrested on 23E in Villa Bahía. He is of special condition, he suffered seizures while he was detained because the GN did not allow him to receive the medication. Furthermore, he was physically and verbally abused. #Guayana https://t.co/K5HgYaj8XD","['jan', 'noon', 'jickson', 'rodríguez', 'years', 'old', 'released', 'precautionary', 'measures', 'arrested', 'villa', 'bahía', 'special', 'condition', 'suffered', 'seizures', 'detained', 'gn', 'allow', 'receive', 'medication', 'furthermore', 'physically', 'verbally', 'abused', 'guayana']"
Protestas por detenciones arbitrarias de la GN en Guayana  https://t.co/NA40ITRXgb vía @YouTube,"['protestas', 'detenciones', 'arbitrarias', 'gn', 'guayana', 'vía', 'youtube']",Protests for arbitrary arrests of the GN in Guyana https://t.co/NA40ITRXgb via @YouTube,"['protests', 'arbitrary', 'arrests', 'gn', 'guyana', 'via', 'youtube']"
"#28Ene Testimonio de la madre de uno de los detenidos en #Guayana durante las manifestaciones. Su hijo de 14 años tiene una condición especial, ayer tuvo dos convulsiones porque no le permitieron recibir el medicamento. Denuncia también el maltrato por parte de militares  https://t.co/adOtREMPCM","['ene', 'testimonio', 'madre', 'detenidos', 'guayana', 'manifestaciones', 'hijo', 'años', 'condición', 'especial', 'ayer', 'dos', 'convulsiones', 'permitieron', 'recibir', 'medicamento', 'denuncia', 'maltrato', 'parte', 'militares']","# 28Ene Testimony of the mother of one of the detainees in #Guayana during the demonstrations. Her 14-year-old son has a special condition, yesterday he had two seizures because he was not allowed to receive the medicine. She also denounces mistreatment by the military https://t.co/adOtREMPCM","['ene', 'testimony', 'mother', 'one', 'detainees', 'guayana', 'demonstrations', 'year', 'old', 'son', 'special', 'condition', 'yesterday', 'two', 'seizures', 'allowed', 'receive', 'medicine', 'also', 'denounces', 'mistreatment', 'military']"
"Si tienes envases vacíos de mantequilla, potes de helado o cualquier otro envase de plástico, NO LOS BOTE. Mi amiga @albaysabel los necesita para su fundación Dios Provee, y así poder llevarles comida a personas en la calle. #Guayana","['si', 'envases', 'vacíos', 'mantequilla', 'potes', 'helado', 'cualquier', 'envase', 'plástico', 'bote', 'amiga', 'albaysabel', 'necesita', 'fundación', 'dios', 'provee', 'así', 'poder', 'llevarles', 'comida', 'personas', 'calle', 'guayana']","If you have empty butter containers, ice cream pots, or any other plastic containers, DO NOT THROW THEM OUT. My friend @albaysabel needs you for her foundation Dios Provee, so she can bring food to people on the street. #Guiana","['empty', 'butter', 'containers', 'ice', 'cream', 'pots', 'plastic', 'containers', 'throw', 'friend', 'albaysabel', 'needs', 'foundation', 'dios', 'provee', 'bring', 'food', 'people', 'street', 'guiana']"
"@JCvenez Sí, escribo gran parte porque hay unos pocos sectores que sí tienen, y pude constatar","['jcvenez', 'escribo', 'gran', 'parte', 'pocos', 'sectores', 'pude', 'constatar']","@JCvenez Yes, I write a large part because there are a few sectors that do have, and I was able to verify","['jcvenez', 'yes', 'write', 'large', 'part', 'sectors', 'able', 'verify']"
"#27Ene Desde ayer, gran parte de Ciudad #Guayana está sin internet de ABA Cantv. Otras zonas del estado #Bolívar y del resto del país están en la misma situación.","['ene', 'ayer', 'gran', 'parte', 'ciudad', 'guayana', 'internet', 'aba', 'cantv', 'zonas', 'bolívar', 'resto', 'país', 'misma', 'situación']","# 27Ene Since yesterday, a large part of Ciudad #Guayana is without ABA Cantv internet. Other areas of # Bolívar state and the rest of the country are in the same situation.","['ene', 'since', 'yesterday', 'large', 'part', 'ciudad', 'guayana', 'without', 'aba', 'cantv', 'internet', 'areas', 'bolívar', 'state', 'rest', 'country', 'situation']"
"#26Ene Temprano se realizó la audiencia de menores de edad, quienes recibieron una medida cautelar. Hasta el viernes #25Ene @ForoPenal en Bolívar había confirmado 53 detenciones solo en #Guayana, en el contexto de las manifestaciones. Informan que hay más y otros por verificar","['ene', 'temprano', 'realizó', 'audiencia', 'menores', 'edad', 'recibieron', 'medida', 'cautelar', 'viernes', 'ene', 'foropenal', 'bolívar', 'confirmado', 'detenciones', 'solo', 'guayana', 'contexto', 'manifestaciones', 'informan', 'verificar']","# 26Ene Early was the hearing of minors, who received a precautionary measure. Until Friday # 25Ene @ForoPenal in Bolívar had confirmed 53 arrests only in #Guayana, in the context of the demonstrations. They report that there are more and others to verify","['ene', 'early', 'hearing', 'minors', 'received', 'precautionary', 'measure', 'friday', 'ene', 'foropenal', 'bolívar', 'confirmed', 'arrests', 'guayana', 'context', 'demonstrations', 'report', 'others', 'verify']"
"#26Ene 4:00pm. Abogados de @ForoPenal y Defensa Bolívar denuncian que no les permiten acceso a tribunales, para audiencia  de varios detenidos por protestas y les estarían asignando defensores públicos, a pesar que familiares pidieron que la defensa fuera estas ONG #Guayana","['ene', 'pm', 'abogados', 'foropenal', 'defensa', 'bolívar', 'denuncian', 'permiten', 'acceso', 'tribunales', 'audiencia', 'varios', 'detenidos', 'protestas', 'asignando', 'defensores', 'públicos', 'pesar', 'familiares', 'pidieron', 'defensa', 'ong', 'guayana']","# 26Jan 4:00 pm. Lawyers from @ForoPenal and Defensa Bolívar denounce that they are not allowed access to the courts, for the hearing of several detainees for protests and they would be assigning them public defenders, although relatives asked that the defense be these NGOs #Guayana","['jan', 'pm', 'lawyers', 'foropenal', 'defensa', 'bolívar', 'denounce', 'allowed', 'access', 'courts', 'hearing', 'several', 'detainees', 'protests', 'would', 'assigning', 'public', 'defenders', 'although', 'relatives', 'asked', 'defense', 'ngos', 'guayana']"
"#25Ene Foro Penal advirtió que pueden haber más detenidos. Aún verifican en otros comandos. Ayer en Cicpc conversamos con familiares de detenidos de El Palmar, aseguraron que son 20 (10 hombres y 10 mujeres). #Bolívar","['ene', 'foro', 'penal', 'advirtió', 'pueden', 'haber', 'detenidos', 'aún', 'verifican', 'comandos', 'ayer', 'cicpc', 'conversamos', 'familiares', 'detenidos', 'palmar', 'aseguraron', 'hombres', 'mujeres', 'bolívar']","# 25Jan Foro Penal warned that there may be more detainees. They still check on other commands. Yesterday in Cicpc we spoke with relatives of detainees from El Palmar, they assured that there are 20 (10 men and 10 women). #Bolivar","['jan', 'foro', 'penal', 'warned', 'may', 'detainees', 'still', 'check', 'commands', 'yesterday', 'cicpc', 'spoke', 'relatives', 'detainees', 'el', 'palmar', 'assured', 'men', 'women', 'bolivar']"
"@por_puesto Ya una vez me pasó lo de ""colar café"" sin café jajajaja","['puesto', 'vez', 'pasó', 'colar', 'café', 'café', 'jajajaja']","@por_puesto Already once the ""brew coffee"" thing happened to me without coffee hahahaha","['por', 'puesto', 'already', 'brew', 'coffee', 'thing', 'happened', 'without', 'coffee', 'hahahaha']"
#25Ene Anoche fueron presentados 10 de los 48 detenidos en #Guayana entre el 22 y 23 de enero (cifra confirmada por @ForoPenal) en #Bolívar. Tribunal dictó privativa de libertad y reclusión en El Dorado. Entre ellos están los 5 detenidos por el caso de la estatua de Chávez.,"['ene', 'anoche', 'presentados', 'detenidos', 'guayana', 'enero', 'cifra', 'confirmada', 'foropenal', 'bolívar', 'tribunal', 'dictó', 'privativa', 'libertad', 'reclusión', 'dorado', 'detenidos', 'caso', 'estatua', 'chávez']",# 25Ene Last night 10 of the 48 detainees were presented in #Guayana between January 22 and 23 (figure confirmed by @ForoPenal) in # Bolívar. Court ruled custodial and confinement in El Dorado. Among them are the 5 arrested in the case of the statue of Chávez.,"['ene', 'last', 'night', 'detainees', 'presented', 'guayana', 'january', 'figure', 'confirmed', 'foropenal', 'bolívar', 'court', 'ruled', 'custodial', 'confinement', 'el', 'dorado', 'among', 'arrested', 'case', 'statue', 'chávez']"
#24Ene @MarialbaT confirma que apareció el vecino que presumían detenido. Entee el 22 y 23 de enero se han dado al menos 43 detenciones en #Guayana confirmadas por @ForoPenal en #Bolívar. A estas se suman al menos 20 más de El Palmar. Hoy estaban en Cicpc para su reseña.,"['ene', 'marialbat', 'confirma', 'apareció', 'vecino', 'presumían', 'detenido', 'entee', 'enero', 'dado', 'menos', 'detenciones', 'guayana', 'confirmadas', 'foropenal', 'bolívar', 'suman', 'menos', 'palmar', 'hoy', 'cicpc', 'reseña']",# 24Jan @MarialbaT confirms that the neighbor who was presumed detained appeared. Entee on January 22 and 23 there have been at least 43 arrests in #Guayana confirmed by @ForoPenal in # Bolívar. To these are added at least 20 more from El Palmar. Today they were on Cicpc for your review.,"['jan', 'marialbat', 'confirms', 'neighbor', 'presumed', 'detained', 'appeared', 'entee', 'january', 'least', 'arrests', 'guayana', 'confirmed', 'foropenal', 'bolívar', 'added', 'least', 'el', 'palmar', 'today', 'cicpc', 'review']"
#24Ene 9:30 pm. Vecinos de Moreno de Mendoza en #SanFélix denuncian represión con lacrimógenos y perdigones. Hasta ahora reportan un detenido. #Guayana #Bolívar,"['ene', 'pm', 'vecinos', 'moreno', 'mendoza', 'sanfélix', 'denuncian', 'represión', 'lacrimógenos', 'perdigones', 'ahora', 'reportan', 'detenido', 'guayana', 'bolívar']",# 24Jan 9:30 pm. Neighbors of Moreno de Mendoza in # SanFélix denounce repression with tear gas and pellets. So far they report a detainee. #Guayana # Bolivar,"['jan', 'pm', 'neighbors', 'moreno', 'de', 'mendoza', 'sanfélix', 'denounce', 'repression', 'tear', 'gas', 'pellets', 'far', 'report', 'detainee', 'guayana', 'bolivar']"
"#24Ene Familiares de al menos 20 detenidos en El Palmar, en el contexto de manifestaciones, denunciaron procedimiento arbitrario por parte de la GN. ""Los que saquearon están libres"", afirmaron. #Bolívar","['ene', 'familiares', 'menos', 'detenidos', 'palmar', 'contexto', 'manifestaciones', 'denunciaron', 'procedimiento', 'arbitrario', 'parte', 'gn', 'saquearon', 'libres', 'afirmaron', 'bolívar']","# 24Jan Relatives of at least 20 detainees in El Palmar, in the context of demonstrations, denounced arbitrary procedure by the GN. ""Those who looted are free,"" they affirmed. #Bolivar","['jan', 'relatives', 'least', 'detainees', 'el', 'palmar', 'context', 'demonstrations', 'denounced', 'arbitrary', 'procedure', 'gn', 'looted', 'free', 'affirmed', 'bolivar']"
#24Ene Me informan que está detenido en la Dgcim en Puerto Ordaz. Allí estarían también otros detenidos de anoche en La Churuata.#Guayana,"['ene', 'informan', 'detenido', 'dgcim', 'puerto', 'ordaz', 'allí', 'detenidos', 'anoche', 'churuata', 'guayana']",# 24Ene They inform me that he is detained at the Dgcim in Puerto Ordaz. Other detainees from last night in La Churuata would also be there. # Guayana,"['ene', 'inform', 'detained', 'dgcim', 'puerto', 'ordaz', 'detainees', 'last', 'night', 'la', 'churuata', 'would', 'also', 'guayana']"
#24Ene Familiares de Gabriel Madrid denuncian que fue detenido anoche en La Churuata y se desconoce su paradero #Guayana  https://t.co/1kM6ulCJWd,"['ene', 'familiares', 'gabriel', 'madrid', 'denuncian', 'detenido', 'anoche', 'churuata', 'desconoce', 'paradero', 'guayana']",# 24Ene Family members of Gabriel Madrid denounce that he was arrested last night in La Churuata and his whereabouts are unknown #Guayana https://t.co/1kM6ulCJWd,"['ene', 'family', 'members', 'gabriel', 'madrid', 'denounce', 'arrested', 'last', 'night', 'la', 'churuata', 'whereabouts', 'unknown', 'guayana']"
#23Ene 8:45 pm. Varias zonas de Puerto Ordaz y San Félix cacerolean a esta hora #Guayana,"['ene', 'pm', 'varias', 'zonas', 'puerto', 'ordaz', 'san', 'félix', 'cacerolean', 'hora', 'guayana']",# 23Jan 8:45 pm. Several areas of Puerto Ordaz and San Félix are cooking at this time #Guayana,"['jan', 'pm', 'several', 'areas', 'puerto', 'ordaz', 'san', 'félix', 'cooking', 'time', 'guayana']"
"#23Ene Habitantes de #SanFélix informan que a eso de las 7:00 pm, la GN lanzó bombas lacrimógenas a vecinos de la UD 102, altura del Colegio San Juan Bautista. ""Las tanquetas de la GNB ya se retiraron, pero los manifestantes siguen con ambas vías trancadas"", reportaron. #Guayana","['ene', 'habitantes', 'sanfélix', 'informan', 'pm', 'gn', 'lanzó', 'bombas', 'lacrimógenas', 'vecinos', 'ud', 'altura', 'colegio', 'san', 'juan', 'bautista', 'tanquetas', 'gnb', 'retiraron', 'manifestantes', 'siguen', 'ambas', 'vías', 'trancadas', 'reportaron', 'guayana']","# 23Ene Inhabitants of # SanFélix report that at around 7:00 pm, the GN threw tear gas canisters at residents of UD 102, at the San Juan Bautista College. ""The GNB tanks have already been withdrawn, but the protesters continue with both routes blocked,"" they reported. #Guiana","['ene', 'inhabitants', 'sanfélix', 'report', 'around', 'pm', 'gn', 'threw', 'tear', 'gas', 'canisters', 'residents', 'ud', 'san', 'juan', 'bautista', 'college', 'gnb', 'tanks', 'already', 'withdrawn', 'protesters', 'continue', 'routes', 'blocked', 'reported', 'guiana']"
